elapsed time,timestamp,topic,value
12.158216478,1756550036.672396894,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5251
12.173955359,1756550036.688135775,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5248
12.242636948,1756550036.756817364,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5108
12.267779992,1756550036.781960408,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5220
12.280941128,1756550036.795121544,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5140
12.518283804,1756550037.032464220,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5084
12.636832559,1756550037.151012975,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4966
12.662116683,1756550037.176297099,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5062
12.687013837,1756550037.201194253,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4977
12.848777469,1756550037.362957885,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5000
12.900939359,1756550037.415119775,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4985
12.903981635000001,1756550037.418162051,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4965
12.92096564,1756550037.435146056,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5051
12.943611469,1756550037.457791885,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5019
12.970947799,1756550037.485128215,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5098
13.033373485,1756550037.547553901,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5089
13.05974464,1756550037.573925056,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5041
13.09034094,1756550037.604521356,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5056
13.160587988,1756550037.674768404,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5107
13.213235268,1756550037.727415684,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5107
13.288843656,1756550037.803024072,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5102
13.29825415,1756550037.812434566,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5173
13.338256354,1756550037.852436770,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5141
13.360969021,1756550037.875149437,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5087
13.428907634,1756550037.943088050,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5035
13.48180016,1756550037.995980576,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5223
13.490945383,1756550038.005125799,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5152
13.512640108,1756550038.026820524,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5208
13.550937594,1756550038.065118010,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5188
13.608459833,1756550038.122640249,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5034
13.67821122,1756550038.192391636,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5047
13.686763796,1756550038.200944212,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5023
13.896022353,1756550038.410202769,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4907
14.014094995,1756550038.528275411,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4960
14.018202273,1756550038.532382689,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4999
14.070975217,1756550038.585155633,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5012
14.122733025,1756550038.636913441,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5033
14.190967056,1756550038.705147472,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5005
14.219588997,1756550038.733769413,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5014
14.258235018,1756550038.772415434,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5049
14.310984411,1756550038.825164827,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5154
14.31879922,1756550038.832979636,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5068
14.379252058,1756550038.893432474,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5165
14.410952704,1756550038.925133120,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5171
14.424807228,1756550038.938987644,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5103
14.63577639,1756550039.149956806,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5053
14.700946427,1756550039.215126843,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5102
14.740946816,1756550039.255127232,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5030
