elapsed time,timestamp,topic,value
26.71096917,1756550051.225149586,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2706
26.718213545,1756550051.232393961,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2710
26.77663927,1756550051.290819686,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2687
26.812809373,1756550051.326989789,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2641
26.822451227,1756550051.336631643,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2698
26.838210132,1756550051.352390548,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2701
26.896514029,1756550051.410694445,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2715
26.91684819,1756550051.431028606,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2683
26.958252768,1756550051.472433184,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2712
26.990745893,1756550051.504926309,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2660
27.018241584,1756550051.532422000,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2700
27.080974817,1756550051.595155233,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2741
27.120972886,1756550051.635153302,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2673
27.220973779,1756550051.735154195,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2683
27.303928541,1756550051.818108957,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2591
27.490319309,1756550052.004499725,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2433
27.550960257,1756550052.065140673,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2372
27.558284573,1756550052.072464989,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2347
27.58649785,1756550052.100678266,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2319
27.600988709,1756550052.115169125,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2301
27.620925407,1756550052.135105823,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2331
27.650630225,1756550052.164810641,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2314
27.820945042,1756550052.335125458,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2116
27.861777012,1756550052.375957428,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2129
27.930966185,1756550052.445146601,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2008
27.951736184,1756550052.465916600,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2016
27.998906093,1756550052.513086509,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,1920
28.071817987,1756550052.585998403,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,1833
28.198225096,1756550052.712405512,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,1627
28.260961968,1756550052.775142384,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,1565
28.298772549,1756550052.812952965,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,1513
28.440990682,1756550052.955171098,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,1400
28.495814283,1756550053.009994699,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,1361
28.718769612,1756550053.232950028,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,1066
28.911826267,1756550053.426006683,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,775
28.980954998,1756550053.495135414,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,696
29.101001293,1756550053.615181709,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,538
29.259615823,1756550053.773796239,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,340
29.340890678,1756550053.855071094,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,230
29.420947832,1756550053.935128248,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,136
29.436718666,1756550053.950899082,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,119
29.598201166,1756550054.112381582,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,-9
29.66482148,1756550054.179001896,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
30.180951248,1756550054.695131664,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
30.305476373,1756550054.819656789,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
30.690375136,1756550055.204555552,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
30.880941247,1756550055.395121663,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
30.940991899,1756550055.455172315,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
31.247808394,1756550055.761988810,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
32.024754279,1756550056.538934695,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
32.991147228,1756550057.505327644,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
33.03180367,1756550057.545984086,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
33.198262225,1756550057.712442641,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
33.666252413,1756550058.180432829,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
33.910998434,1756550058.425178850,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
34.290362539,1756550058.804542955,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
34.936387467,1756550059.450567883,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
35.638186804,1756550060.152367220,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
35.735879539,1756550060.250059955,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
36.14651887,1756550060.660699286,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
36.206097264,1756550060.720277680,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
36.268209854,1756550060.782390270,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
36.326149358,1756550060.840329774,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
36.378893613,1756550060.893074029,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
36.880971201,1756550061.395151617,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
36.892821077,1756550061.407001493,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
37.512435332,1756550062.026615748,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
38.367337877,1756550062.881518293,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
39.020987327,1756550063.535167743,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
39.28096366,1756550063.795144076,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
39.51472242,1756550064.028902836,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
39.525368786,1756550064.039549202,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
39.740991527,1756550064.255171943,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
40.148378101,1756550064.662558517,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
40.253794877,1756550064.767975293,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
40.550971795,1756550065.065152211,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
41.000973709,1756550065.515154125,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
41.070981025,1756550065.585161441,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
41.401882225,1756550065.916062641,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
41.52616726,1756550066.040347676,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
41.970957246,1756550066.485137662,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
41.988224642,1756550066.502405058,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.001015195,1756550066.515195611,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.140985105,1756550066.655165521,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.270955598,1756550066.785136014,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.300941613,1756550066.815122029,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.436813823,1756550066.950994239,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.48097345,1756550066.995153866,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.559428574,1756550067.073608990,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.618241316,1756550067.132421732,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.664447728,1756550067.178628144,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.680955621,1756550067.195136037,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.720981869,1756550067.235162285,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.784278899,1756550067.298459315,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.812868218,1756550067.327048634,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.832196922,1756550067.346377338,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.850987119,1756550067.365167535,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.874774378,1756550067.388954794,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.890337993,1756550067.404518409,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.892004297,1756550067.406184713,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
42.978227439,1756550067.492407855,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.005255496,1756550067.519435912,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.023929032,1756550067.538109448,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.047799935,1756550067.561980351,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.113974944,1756550067.628155360,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.130960183,1756550067.645140599,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.158242176,1756550067.672422592,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.179727811,1756550067.693908227,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.190816375,1756550067.704996791,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.200970398,1756550067.715150814,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.220976107,1756550067.735156523,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.250981671,1756550067.765162087,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.290372401,1756550067.804552817,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.306291093,1756550067.820471509,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.346017564,1756550067.860197980,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.370452584,1756550067.884633000,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.399835934,1756550067.914016350,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.443192847,1756550067.957373263,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.467130775,1756550067.981311191,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.490300968,1756550068.004481384,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.503138393,1756550068.017318809,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.518819845,1756550068.033000261,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.538220153,1756550068.052400569,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.562905202,1756550068.077085618,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.580969915,1756550068.095150331,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.586923598,1756550068.101104014,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
