elapsed time,value,value2,value3
368.110730936,231,427,427
368.120780247,231,427,427
368.130787122,234,432,432
368.140779522,234,432,432
368.150791501,235,434,434
368.160749283,235,434,434
368.170786283,236,436,436
368.180788393,236,436,436
368.190788385,236,436,436
368.200787653,249,460,460
368.210802476,249,460,460
368.220818463,284,525,525
368.230790132,284,525,525
368.240809568,284,525,525
368.250861348,317,586,586
368.260797286,317,586,586
368.270829133,328,607,607
368.280783431,328,607,607
368.290775346,328,607,607
368.30078617,328,607,607
368.310797455,328,607,607
368.320799787,329,608,608
368.330775898,329,608,608
368.340806854,338,625,625
368.350852969,338,625,625
368.360826904,338,625,625
368.370806807,366,676,676
368.380797454,366,676,676
368.390823227,383,708,708
368.400772637,383,708,708
368.410794322,384,710,710
368.420772014,384,710,710
368.430793448,384,710,710
368.440806232,383,708,708
368.45079892,383,708,708
368.460802925,383,708,708
368.470802924,383,708,708
368.480830886,383,708,708
368.490782314,384,710,710
368.500781783,384,710,710
368.510807852,384,710,710
368.520799718,384,710,710
368.530791464,384,710,710
368.540816364,384,710,710
368.550803651,384,710,710
368.560808202,384,710,710
368.570804553,384,710,710
368.580792124,384,710,710
368.590804349,384,710,710
368.600779399,384,710,710
368.610809307,384,710,710
368.620778021,384,710,710
368.630773998,383,708,708
368.64078586,383,708,708
368.650798871,384,710,710
368.660769996,384,710,710
368.67079169,384,710,710
368.680781325,384,710,710
368.690808173,384,710,710
368.700757969,384,710,710
368.71079772,384,710,710
368.720791472,384,710,710
368.730792631,384,710,710
368.740780368,384,710,710
368.750782824,384,710,710
368.760770355,384,710,710
368.770833685,384,710,710
368.78079292,386,712,712
368.790808189,386,712,712
368.800816606,386,712,712
368.810794553,386,712,712
368.820804948,390,721,721
368.830785057,390,721,721
368.840814179,390,721,721
368.850782633,402,742,742
368.860814581,402,742,742
368.870764191,419,775,775
368.880844202,419,775,775
368.890807305,436,805,805
368.900808848,436,805,805
368.91080299,436,805,805
368.920816968,461,852,852
368.930800401,461,852,852
368.940781208,474,876,876
368.950776765,474,876,876
368.96078924,474,876,876
368.970810368,475,877,877
368.980829483,475,877,877
368.990793241,479,885,885
369.000785307,479,885,885
369.010797548,495,914,914
369.02079565,495,914,914
369.030802224,495,914,914
369.040815048,517,955,955
369.050802463,517,955,955
369.06084407,531,980,980
369.070842318,531,980,980
369.080769524,531,980,980
369.090821889,533,984,984
369.100806237,533,984,984
369.110805634,534,986,986
369.120817946,534,986,986
369.130787971,545,1006,1006
369.140801269,545,1006,1006
369.150781665,545,1006,1006
369.160796704,568,1048,1048
369.170797837,568,1048,1048
369.180818504,583,1077,1077
369.190796246,583,1077,1077
369.200817779,583,1077,1077
369.210806966,590,1089,1089
369.220820378,590,1089,1089
369.230775679,590,1089,1089
369.240777148,590,1089,1089
369.250808583,591,1092,1092
369.260805924,591,1092,1092
369.270796304,591,1092,1092
369.280784754,592,1094,1094
369.290794543,592,1094,1094
369.300807686,592,1094,1094
369.310785104,592,1094,1094
369.320839104,592,1094,1094
369.330787251,593,1095,1095
369.340803527,593,1095,1095
369.350786068,596,1100,1100
369.360777353,596,1100,1100
369.370820555,597,1102,1102
369.380776389,597,1102,1102
369.390792385,597,1102,1102
369.400778042,598,1105,1105
369.41078093,598,1105,1105
369.420773529,598,1105,1105
369.430795889,598,1105,1105
369.440756444,598,1105,1105
369.450768521,598,1105,1105
369.460777333,598,1105,1105
369.47079145,600,1108,1108
369.480833688,600,1108,1108
369.490774079,600,1108,1108
369.500750134,600,1108,1108
369.510775149,600,1108,1108
369.520795725,600,1108,1108
369.530799904,600,1108,1108
369.540830252,600,1108,1108
369.550817062,600,1108,1108
369.560778727,600,1108,1108
369.570784113,600,1108,1108
369.580770585,600,1108,1108
369.590775805,600,1108,1108
369.600814942,600,1108,1108
369.610787854,600,1108,1108
369.620803432,600,1108,1108
369.630803081,600,1108,1108
369.640822805,600,1108,1108
369.650793606,600,1108,1108
369.660820941,600,1108,1108
369.670783557,600,1108,1108
369.680779642,598,1105,1105
369.690838166,598,1105,1105
369.700801254,598,1105,1105
369.710807153,598,1105,1105
369.720773228,598,1105,1105
369.730813438,600,1108,1108
369.74078945,600,1108,1108
369.750864112,600,1108,1108
369.760774748,600,1108,1108
369.770801439,600,1108,1108
369.780784752,598,1105,1105
369.790808838,598,1105,1105
369.8007791,598,1105,1105
369.810786423,598,1105,1105
369.820814362,598,1105,1105
369.830791582,600,1108,1108
369.840775937,600,1108,1108
369.85078946,600,1108,1108
369.860810661,600,1108,1108
369.870809675,600,1108,1108
369.880801492,600,1108,1108
369.890811809,600,1108,1108
369.90083378,600,1108,1108
369.91078178,600,1108,1108
369.920816002,600,1108,1108
369.930777741,600,1108,1108
369.940795549,600,1108,1108
369.950805531,600,1108,1108
369.960792194,600,1108,1108
369.97080946,600,1108,1108
369.980777873,600,1108,1108
369.990764528,600,1108,1108
370.000783153,600,1108,1108
370.010765963,600,1108,1108
370.020778723,600,1108,1108
370.030781549,600,1108,1108
370.040764599,598,1105,1105
370.050793341,598,1105,1105
370.060768355,598,1105,1105
370.070798179,598,1105,1105
370.080749506,598,1105,1105
370.090778314,597,1102,1102
370.10078206,597,1102,1102
370.110765772,597,1102,1102
370.120794013,597,1102,1102
370.130798671,597,1102,1102
370.140778539,597,1102,1102
370.150787359,597,1102,1102
370.160765298,597,1102,1102
370.170793398,597,1102,1102
370.180807265,597,1102,1102
370.190869358,596,1100,1100
370.200752519,596,1100,1100
370.210784268,597,1102,1102
370.220751735,597,1102,1102
370.23079905,597,1102,1102
370.240903001,597,1102,1102
370.250781093,597,1102,1102
370.260797254,595,1099,1099
370.270783631,595,1099,1099
370.2808021,595,1099,1099
370.290801769,595,1099,1099
370.300805828,595,1099,1099
370.310790306,595,1099,1099
370.320791767,595,1099,1099
370.330783773,596,1100,1100
370.340797784,596,1100,1100
370.350796627,596,1100,1100
370.360784177,596,1100,1100
370.370797297,596,1100,1100
370.380772498,595,1099,1099
370.39079034,595,1099,1099
370.400819598,592,1094,1094
370.410818669,592,1094,1094
370.420817408,592,1094,1094
370.430798601,592,1094,1094
370.440817855,592,1094,1094
370.450784685,593,1095,1095
370.460830876,593,1095,1095
370.470870856,593,1095,1095
370.480791725,591,1092,1092
370.490814715,591,1092,1092
370.500790604,590,1089,1089
370.510786367,590,1089,1089
370.520775267,586,1082,1082
370.53078388,586,1082,1082
370.540817094,586,1082,1082
370.55077686,584,1078,1078
370.560814202,584,1078,1078
370.570789833,584,1078,1078
370.580816537,584,1078,1078
370.590887109,584,1078,1078
370.600834477,584,1078,1078
370.610762369,584,1078,1078
370.620828047,583,1077,1077
370.630797711,583,1077,1077
370.640803154,568,1048,1048
370.650774059,568,1048,1048
370.660814054,568,1048,1048
370.670791456,505,933,933
370.680772827,505,933,933
370.690783742,425,784,784
370.700785499,425,784,784
370.710777086,317,585,585
370.720807123,317,585,585
370.730812495,317,585,585
370.740752175,252,465,465
370.750774972,252,465,465
370.760750195,252,465,465
370.770764866,252,465,465
370.780793176,252,465,465
370.790808767,61,112,112
370.800796612,61,112,112
370.810769311,0,0,0
370.82080417,0,0,0
370.830776779,0,0,0
370.840776417,0,0,0
370.850823039,0,0,0
370.860785776,0,0,0
370.870885279,0,0,0
370.880824158,0,0,0
370.890785975,0,0,0
370.900779937,0,0,0
370.910812951,0,0,0
370.920836926,0,0,0
370.930800157,0,0,0
370.940861798,0,0,0
370.950789592,0,0,0
370.960814542,0,0,0
370.970792737,0,0,0
370.980813035,0,0,0
370.990782866,0,0,0
371.000872397,0,0,0
371.010801743,0,0,0
371.020791325,0,0,0
371.030788715,0,0,0
371.040804239,0,0,0
371.050780281,0,0,0
371.060809667,0,0,0
371.070781309,0,0,0
371.08080163,0,0,0
371.090796188,0,0,0
371.10081104,0,0,0
371.110799534,0,0,0
371.120799203,0,0,0
371.130803434,0,0,0
371.140802766,0,0,0
371.150800561,0,0,0
371.160879342,0,0,0
371.170874511,0,0,0
371.180784811,0,0,0
371.190817768,0,0,0
371.200935382,0,0,0
371.210796174,0,0,0
371.22080847,0,0,0
371.230812314,0,0,0
371.240820418,0,0,0
371.250898304,0,0,0
371.260800165,0,0,0
371.270811634,0,0,0
371.280802277,0,0,0
371.290802593,0,0,0
371.300809624,0,0,0
371.310820531,0,0,0
371.320824655,0,0,0
371.3308241,0,0,0
371.340800947,0,0,0
371.35078631,0,0,0
371.360845562,0,0,0
371.370886036,0,0,0
371.380797415,0,0,0
371.390791463,0,0,0
371.400779206,0,0,0
371.410812604,0,0,0
371.420806397,0,0,0
371.430860535,0,0,0
371.440908916,0,0,0
371.450793754,0,0,0
371.460800604,0,0,0
371.470804127,0,0,0
371.480804092,0,0,0
371.490810576,0,0,0
371.500837868,0,0,0
371.510783454,0,0,0
371.520753691,0,0,0
371.530817746,0,0,0
371.540800483,0,0,0
371.55080762,0,0,0
371.560843282,0,0,0
371.570816504,0,0,0
371.580821819,0,0,0
371.590804074,0,0,0
371.600833486,0,0,0
371.610785685,0,0,0
371.620822116,0,0,0
371.630827538,0,0,0
371.640825259,0,0,0
371.650803215,0,0,0
371.660851344,0,0,0
371.670880795,0,0,0
371.680826132,0,0,0
371.690823651,0,0,0
371.700807305,0,0,0
371.710870452,0,0,0
371.72082695,0,0,0
371.730802581,0,0,0
371.740816722,0,0,0
371.750812383,0,0,0
371.760810848,0,0,0
371.770818089,0,0,0
371.780824796,0,0,0
371.790801241,0,0,0
371.800812927,0,0,0
371.810860694,0,0,0
371.820807288,0,0,0
371.830792373,0,0,0
371.840835806,0,0,0
371.850834947,0,0,0
371.860895271,0,0,0
371.87080899,0,0,0
371.880820802,0,0,0
371.890807684,0,0,0
371.900799056,0,0,0
371.910836101,0,0,0
371.920777065,0,0,0
371.930788039,0,0,0
371.940816004,0,0,0
371.950792284,0,0,0
371.960813306,0,0,0
371.970806701,0,0,0
371.98075537,0,0,0
371.990801275,0,0,0
372.000807701,0,0,0
372.01080116,0,0,0
372.020804998,0,0,0
372.030842115,0,0,0
372.040839413,0,0,0
372.050822987,0,0,0
372.060814704,0,0,0
372.070788887,0,0,0
372.080823584,0,0,0
372.090825168,0,0,0
372.100789862,0,0,0
372.110843186,0,0,0
372.120801168,0,0,0
372.130792588,0,0,0
372.140800968,0,0,0
372.150787989,0,0,0
372.160779195,0,0,0
372.170807424,0,0,0
372.180786338,0,0,0
372.190783426,0,0,0
372.200794728,0,0,0
372.210768936,0,0,0
372.220800085,0,0,0
372.230795321,0,0,0
372.240765952,0,0,0
372.250803647,0,0,0
372.260808125,0,0,0
372.270798923,0,0,0
372.280807656,0,0,0
372.290798562,0,0,0
372.300813022,0,0,0
372.310804257,0,0,0
372.32081371,0,0,0
372.330821247,0,0,0
372.340792026,0,0,0
372.350821634,0,0,0
372.360831874,0,0,0
372.370802002,0,0,0
372.380802601,0,0,0
372.390821633,0,0,0
372.400843865,0,0,0
372.410812491,0,0,0
372.420833544,0,0,0
372.430803027,0,0,0
372.440872748,0,0,0
372.450789567,0,0,0
372.460821628,0,0,0
372.470813365,0,0,0
372.480797854,0,0,0
372.490821339,0,0,0
372.500816722,0,0,0
372.510826788,0,0,0
372.5207918,0,0,0
372.530794449,0,0,0
372.54082001,0,0,0
372.550803974,0,0,0
372.560824685,0,0,0
372.570793821,0,0,0
372.580793545,0,0,0
372.590806051,0,0,0
372.600808342,0,0,0
372.610819342,0,0,0
372.620760662,0,0,0
372.630880416,0,0,0
372.640806646,0,0,0
372.650794407,0,0,0
372.660832877,0,0,0
372.670817442,0,0,0
372.680749323,0,0,0
372.690837003,0,0,0
372.700855987,0,0,0
372.710814742,0,0,0
372.7208204,0,0,0
372.73079333,0,0,0
372.740815952,0,0,0
372.750823852,0,0,0
372.760858522,0,0,0
372.770813381,0,0,0
372.780776328,0,0,0
372.790798059,0,0,0
372.800815438,0,0,0
372.810775686,0,0,0
372.820787761,0,0,0
372.830792407,0,0,0
372.840794853,0,0,0
372.850785811,0,0,0
372.860813346,0,0,0
372.870811184,0,0,0
372.880774744,0,0,0
372.890697625,0,0,0
372.90076741,0,0,0
372.910772718,0,0,0
372.920800402,0,0,0
372.930817605,0,0,0
372.940820399,0,0,0
372.95079856,0,0,0
372.960801641,0,0,0
372.970804208,0,0,0
372.980821343,0,0,0
372.99080785,0,0,0
373.000812184,0,0,0
373.01082134,0,0,0
373.020830968,0,0,0
373.030828876,0,0,0
373.040823042,0,0,0
373.050806149,0,0,0
373.060841481,0,0,0
373.070819942,0,0,0
373.080849101,0,0,0
373.090811805,0,0,0
373.100911684,0,0,0
373.110816503,0,1,1
373.12080594,0,1,1
373.130801949,0,1,1
373.140822822,0,1,1
373.150817512,0,1,1
373.160804501,0,1,1
373.170877944,0,1,1
373.180823214,0,1,1
373.190773622,0,1,1
373.200812891,0,1,1
373.210795754,0,1,1
373.220814667,0,1,1
373.230777088,0,0,0
373.240803664,0,0,0
373.250831928,0,1,1
373.260796768,0,1,1
373.270797651,0,1,1
373.280761757,0,1,1
373.290808267,0,1,1
373.30078062,53,98,98
373.310780798,53,98,98
373.32079174,53,98,98
373.330788219,53,98,98
373.340809276,53,98,98
373.350811756,53,99,99
373.360848185,53,99,99
373.3707989,53,98,98
373.380819907,53,98,98
373.3907888,53,98,98
373.400821087,45,84,84
373.410821301,45,84,84
373.420834132,22,40,40
373.430788455,22,40,40
373.440814311,22,40,40
373.450813408,0,0,0
373.460782115,0,0,0
373.47080268,0,0,0
373.480805645,0,0,0
373.490789281,0,0,0
373.500888947,0,0,0
373.510771035,0,0,0
373.520797051,0,0,0
373.530810384,0,0,0
373.540785348,0,0,0
373.550797153,0,0,0
373.560771696,0,0,0
373.570786653,0,1,1
373.580777897,0,1,1
373.590800689,13,24,24
373.600813633,13,24,24
373.610762505,63,116,116
373.620807803,63,116,116
373.630820088,63,116,116
373.640755567,138,255,255
373.650798767,138,255,255
373.660770193,171,316,316
373.670820192,171,316,316
373.680841861,171,316,316
373.690809799,174,321,321
373.700823608,174,321,321
373.710800405,205,379,379
373.720796593,205,379,379
373.730811369,274,506,506
373.740809362,274,506,506
373.7508122,274,506,506
373.7608002,313,579,579
373.770817929,313,579,579
373.780800416,313,579,579
373.790807836,313,579,579
373.80081918,313,579,579
373.810800122,313,579,579
373.820806362,313,579,579
373.830777639,320,591,591
373.840830141,320,591,591
373.850813947,353,652,652
373.860801482,353,652,652
373.8707978,353,652,652
373.88080651,367,679,679
373.890718344,367,679,679
373.90080888,365,674,674
373.910819486,365,674,674
373.920844639,365,674,674
373.930800271,364,672,672
373.940829845,364,672,672
373.950762746,359,663,663
373.960838182,359,663,663
373.970818272,328,607,607
373.98078983,328,607,607
373.990805788,328,607,607
374.000807056,240,444,444
374.010831912,240,444,444
374.020799771,240,444,444
374.030795895,240,444,444
374.040820953,240,444,444
374.050773817,240,444,444
374.060823891,240,444,444
374.070799048,82,152,152
374.080798368,82,152,152
374.090819089,82,152,152
374.100808757,82,152,152
374.110824293,82,152,152
374.12080479,82,152,152
374.130778314,82,152,152
374.140793557,0,0,0
374.150782746,0,0,0
374.160786797,0,0,0
374.170810911,0,0,0
374.180777546,0,0,0
374.190791743,0,0,0
374.200817263,0,0,0
374.210790493,0,0,0
374.220776439,0,0,0
374.230817242,0,0,0
374.240781746,0,0,0
374.250788924,0,0,0
374.260793532,0,0,0
374.270817234,0,0,0
374.280846859,0,0,0
374.290839242,0,0,0
374.300831616,0,0,0
374.310797782,0,0,0
374.32080693,0,0,0
374.330808062,0,0,0
374.340772666,0,0,0
374.350801685,0,0,0
374.36081267,0,0,0
374.370799728,0,0,0
374.380854035,0,0,0
374.390765867,0,0,0
374.400736719,9,16,16
374.410822382,9,16,16
374.420802801,9,16,16
374.430795986,65,120,120
374.440803371,65,120,120
374.450802655,118,219,219
374.460814041,118,219,219
374.470791385,118,219,219
374.480839451,163,302,302
374.490918495,163,302,302
374.500821667,216,399,399
374.510794905,216,399,399
374.520780883,216,399,399
374.530821959,216,399,399
374.540834473,216,399,399
374.550817365,302,559,559
374.560796727,302,559,559
374.570805273,341,630,630
374.580827912,341,630,630
374.590803431,341,630,630
374.600808686,368,680,680
374.610823587,368,680,680
374.620849775,395,729,729
374.630827432,395,729,729
374.640823305,425,784,784
374.650821816,425,784,784
374.660818066,425,784,784
374.670812854,430,794,794
374.680820304,430,794,794
374.690800071,433,800,800
374.700818049,433,800,800
374.710799404,433,800,800
374.72086093,433,800,800
374.730803076,433,800,800
374.740810651,433,800,800
374.750816101,433,800,800
374.760808933,430,794,794
374.770810905,430,794,794
374.780785435,430,794,794
374.790802768,429,792,792
374.800802467,429,792,792
374.810804314,427,789,789
374.820795119,427,789,789
374.830803164,427,789,789
374.840835803,416,768,768
374.8508026,416,768,768
374.860801824,416,768,768
374.870803961,416,768,768
374.880813447,416,768,768
374.890800805,416,768,768
374.900895212,416,768,768
374.910801727,414,764,764
374.920793023,414,764,764
374.93079626,414,764,764
374.940845915,414,764,764
374.950801224,414,764,764
374.960796432,390,720,720
374.970797561,390,720,720
374.980820454,370,684,684
374.990787896,370,684,684
375.000808148,370,684,684
375.010805283,370,684,684
375.020802264,370,684,684
375.030795574,374,691,691
375.040790238,374,691,691
375.050818571,375,693,693
375.06081061,375,693,693
375.070802462,375,693,693
375.080835222,375,693,693
375.090820009,375,693,693
375.100775512,373,688,688
375.110813911,373,688,688
375.120828198,373,688,688
375.130809153,373,688,688
375.140854615,373,688,688
375.150803708,370,684,684
375.160763842,370,684,684
375.17080783,370,684,684
375.180821416,370,684,684
375.190801392,370,684,684
375.200811688,370,684,684
375.210802399,370,684,684
375.220824089,370,684,684
375.23080953,370,684,684
375.240759149,370,684,684
375.250807547,370,684,684
375.260806477,370,684,684
375.270807836,371,686,686
375.280833007,371,686,686
375.290798628,373,688,688
375.300887116,373,688,688
375.310797067,373,688,688
375.320830901,375,693,693
375.330824759,375,693,693
375.340803256,374,691,691
375.350813643,374,691,691
375.360817102,375,693,693
375.370813099,375,693,693
375.380823865,375,693,693
375.390840205,375,693,693
375.400810364,375,693,693
375.4108156,380,703,703
375.420808919,380,703,703
375.430792065,380,703,703
375.440821606,390,720,720
375.450811214,390,720,720
375.460828049,401,741,741
375.470794468,401,741,741
375.480844834,402,742,742
375.490804786,402,742,742
375.500793258,402,742,742
375.51080903,402,742,742
375.520804499,402,742,742
375.530827281,401,741,741
375.540865641,401,741,741
375.550794373,401,741,741
375.560798106,404,747,747
375.570816734,404,747,747
375.580804136,426,787,787
375.590809877,426,787,787
375.60080423,445,823,823
375.610872742,445,823,823
375.620794722,445,823,823
375.630793452,458,847,847
375.640810394,458,847,847
375.650790345,458,847,847
375.660863149,458,847,847
375.670780402,458,847,847
375.680805548,458,847,847
375.69083552,458,847,847
375.700780224,458,847,847
375.710780198,458,847,847
375.720845268,462,854,854
375.730787596,462,854,854
375.740825882,462,854,854
375.75080597,462,854,854
375.760820603,462,854,854
375.770802945,463,855,855
375.780820048,463,855,855
375.790813231,463,855,855
375.800906855,463,855,855
375.810812388,463,855,855
375.820821803,468,864,864
375.830819543,468,864,864
375.840894968,470,868,868
375.850841726,470,868,868
375.860957322,470,868,868
375.87082171,477,882,882
375.880819624,477,882,882
375.890816439,481,888,888
375.90078678,481,888,888
375.910785703,481,888,888
375.920832691,481,888,888
375.930803808,481,888,888
375.940805543,481,888,888
375.950794927,481,888,888
375.960802394,482,890,890
375.970787945,482,890,890
375.980787526,482,890,890
375.990803575,482,890,890
376.000821491,482,890,890
376.010808003,482,890,890
376.020826911,482,890,890
376.03082317,482,890,890
376.040807544,482,890,890
376.050829623,482,890,890
376.060825342,482,890,890
376.070817287,482,890,890
376.080831277,482,890,890
376.090845361,482,890,890
376.10079705,482,890,890
376.110825936,482,890,890
376.120907969,482,890,890
376.130811492,482,890,890
376.140843743,482,890,890
376.150810942,482,890,890
376.160830056,482,890,890
376.170818405,482,890,890
376.180800837,484,894,894
376.19083137,484,894,894
376.200801868,488,902,902
376.210809205,488,902,902
376.220813037,488,902,902
376.23080433,490,904,904
376.240768227,490,904,904
376.250877521,496,916,916
376.260791175,496,916,916
376.270835749,503,928,928
376.280775641,503,928,928
376.290822836,503,928,928
376.300822963,503,928,928
376.310825651,503,928,928
376.320801246,504,931,931
376.33077881,504,931,931
376.340793579,504,931,931
376.350841505,504,931,931
376.360760427,504,931,931
376.370776149,504,931,931
376.380808528,504,931,931
376.390783208,505,933,933
376.400797868,505,933,933
376.4107825,505,933,933
376.420837365,504,931,931
376.43077287,504,931,931
376.440814943,504,931,931
376.450808301,504,931,931
376.460839518,504,931,931
376.470826913,500,924,924
376.480821477,500,924,924
376.490795225,495,914,914
376.500836158,495,914,914
376.510819267,479,885,885
376.520805785,479,885,885
376.530818051,479,885,885
376.540819432,445,823,823
376.550788061,445,823,823
376.560799417,381,704,704
376.570808007,381,704,704
376.580830837,381,704,704
376.590801318,332,613,613
376.600815476,332,613,613
376.610807742,327,604,604
376.620832589,327,604,604
376.630803562,327,604,604
376.640795646,327,604,604
376.650804227,327,604,604
376.660802045,331,612,612
376.670800115,331,612,612
376.680821518,332,613,613
376.690866743,332,613,613
376.700826962,332,613,613
376.710821931,334,616,616
376.720817039,334,616,616
376.730801902,331,612,612
376.740800927,331,612,612
376.750847349,331,612,612
376.760822107,331,612,612
376.770809752,331,612,612
376.780812125,334,616,616
376.790805904,334,616,616
376.800793772,332,613,613
376.810816755,332,613,613
376.820807802,332,613,613
376.830828478,328,607,607
376.840797855,328,607,607
376.850794415,327,604,604
376.86083595,327,604,604
376.870825205,328,607,607
376.88074771,328,607,607
376.890802771,328,607,607
376.900797103,328,607,607
376.910803886,328,607,607
376.920816585,328,607,607
376.930804472,328,607,607
376.940755747,328,607,607
376.950809369,328,607,607
376.960795983,328,607,607
376.970825664,328,607,607
376.980802159,328,607,607
376.990781482,329,608,608
377.00078612,329,608,608
377.010806121,329,608,608
377.02079229,329,608,608
377.030778204,329,608,608
377.040758148,329,608,608
377.050788358,329,608,608
377.06078456,328,607,607
377.070793023,328,607,607
377.080770434,328,607,607
377.090809311,327,604,604
377.100794365,327,604,604
377.11077486,327,604,604
377.12082754,327,604,604
377.130812848,327,604,604
377.14081311,328,607,607
377.150829979,328,607,607
377.16078411,328,607,607
377.17084393,328,607,607
377.180815533,326,602,602
377.190803843,326,602,602
377.200784626,326,602,602
377.210813553,323,596,596
377.220840243,323,596,596
377.230803437,293,542,542
377.24083039,293,542,542
377.250813462,293,542,542
377.260811357,202,373,373
377.270806567,202,373,373
377.280841449,85,158,158
377.29080791,85,158,158
377.300798648,0,0,0
377.310798154,0,0,0
377.320835661,0,0,0
377.330820583,0,0,0
377.340831651,0,0,0
377.350809316,0,0,0
377.360850206,0,0,0
377.370865065,0,0,0
377.380822134,0,0,0
377.390814239,0,0,0
377.40084114,0,0,0
377.41081122,0,0,0
377.420851792,0,0,0
377.430772577,0,0,0
377.440809453,0,0,0
377.450742369,0,0,0
377.460850746,0,0,0
377.4708155,0,0,0
377.480813085,0,0,0
377.49085538,0,0,0
377.50082601,0,0,0
377.510810223,0,0,0
377.520820918,0,0,0
377.530819874,0,0,0
377.540812111,0,0,0
377.550791082,0,0,0
377.560799477,0,0,0
377.570815701,0,0,0
377.580802752,0,0,0
377.590804076,0,0,0
377.600781213,0,0,0
377.610781949,0,0,0
377.620796232,0,0,0
377.630813807,0,0,0
377.640810275,0,0,0
377.650850153,0,0,0
377.660785285,0,0,0
377.670792299,0,0,0
377.680797618,0,0,0
377.690799437,0,0,0
377.700777949,0,0,0
377.710781079,0,0,0
377.720823135,0,0,0
377.730790071,0,0,0
377.74077881,0,0,0
377.750839084,0,0,0
377.76078995,0,0,0
377.770795795,0,0,0
377.780826432,0,0,0
377.790816749,0,0,0
377.800785139,0,0,0
377.810766689,0,0,0
377.820803012,0,0,0
377.830763383,0,0,0
377.840798351,0,0,0
377.850829943,0,0,0
377.860838467,0,0,0
377.87082608,0,0,0
377.880837747,0,0,0
377.890816312,0,0,0
377.90080015,0,0,0
377.91081094,0,0,0
377.920810755,0,0,0
377.930808771,0,0,0
377.940809584,0,0,0
377.950792764,0,0,0
377.960808121,0,0,0
377.97090156,0,0,0
377.980798286,0,0,0
377.990823167,0,0,0
378.000812742,0,0,0
378.010811683,0,0,0
378.02082962,0,1,1
378.030832432,0,1,1
378.040832918,0,1,1
378.050823632,0,0,0
378.060806447,0,0,0
378.070807733,0,0,0
378.080816322,0,0,0
378.0908031,0,0,0
378.100793655,0,0,0
378.110805893,0,0,0
378.120806317,0,0,0
378.130789578,0,0,0
378.140843102,0,0,0
378.150765478,0,0,0
378.160825076,0,0,0
378.170816314,0,0,0
378.180821402,0,0,0
378.190787781,0,0,0
378.200819087,0,0,0
378.210797479,0,0,0
378.220774977,0,0,0
378.230804037,0,0,0
378.240812341,0,0,0
378.250806863,0,0,0
378.260823156,0,0,0
378.270767347,0,0,0
378.280800085,0,0,0
378.29080901,0,0,0
378.300797986,0,0,0
378.3107988,0,0,0
378.32079584,0,0,0
378.330776435,0,0,0
378.340803146,0,0,0
378.350792944,0,0,0
378.360778134,0,0,0
378.370801361,0,0,0
378.380806925,0,0,0
378.390801488,0,0,0
378.400820035,0,0,0
378.410786778,0,0,0
378.420792213,0,0,0
378.430807854,0,0,0
378.440812974,0,0,0
378.450789987,0,0,0
378.460821801,0,0,0
378.47080003,0,0,0
378.480835101,0,0,0
378.490813316,0,0,0
378.500803759,0,0,0
378.510810902,0,0,0
378.520799648,0,0,0
378.530801605,0,0,0
378.540825628,0,0,0
378.550859666,0,0,0
378.560790576,0,0,0
378.570844016,0,0,0
378.580888892,0,0,0
378.590804483,0,0,0
378.600786427,0,0,0
378.610804884,0,0,0
378.620815049,0,0,0
378.630822159,0,0,0
378.640814292,0,0,0
378.650810557,0,0,0
378.660804226,0,0,0
378.670809577,0,0,0
378.680816138,0,0,0
378.690823499,0,0,0
378.700863979,0,0,0
378.710790286,0,0,0
378.720809556,0,0,0
378.730791701,0,0,0
378.740822713,0,0,0
378.750818283,0,0,0
378.760815235,0,0,0
378.770861558,0,0,0
378.780819819,0,0,0
378.790855789,26,48,48
378.800811648,26,48,48
378.810810979,29,54,54
378.820811935,29,54,54
378.830795385,29,54,54
378.840850246,29,54,54
378.850802922,29,54,54
378.860818394,31,57,57
378.870803049,31,57,57
378.880819993,31,57,57
378.890815868,33,62,62
378.900798364,33,62,62
378.910766764,38,70,70
378.920832208,38,70,70
378.930803549,72,134,134
378.940818355,72,134,134
378.950779843,72,134,134
378.960811366,89,165,165
378.970802442,89,165,165
378.980812629,87,160,160
378.990796239,87,160,160
379.000796007,87,160,160
379.010813888,87,160,160
379.020777312,87,160,160
379.030797184,89,165,165
379.040778584,89,165,165
379.050808597,104,192,192
379.060768317,104,192,192
379.07077711,104,192,192
379.080833368,137,254,254
379.090799004,137,254,254
379.100808375,153,283,283
379.110778843,153,283,283
379.12081027,153,283,283
379.130786489,158,292,292
379.140817679,158,292,292
379.150794241,158,292,292
379.160783688,158,292,292
379.170782031,192,355,355
379.180805757,192,355,355
379.190881357,192,355,355
379.200787023,223,412,412
379.210764904,223,412,412
379.220837494,231,427,427
379.23080466,231,427,427
379.240798877,231,427,427
379.250818403,234,432,432
379.260891675,234,432,432
379.270812125,244,451,451
379.28080372,244,451,451
379.29080876,244,451,451
379.300817002,244,451,451
379.310808949,244,451,451
379.320814077,289,534,534
379.330819883,289,534,534
379.340801419,291,538,538
379.350819291,291,538,538
379.360813903,291,538,538
379.370792871,289,534,534
379.380800565,289,534,534
379.390806524,288,532,532
379.400786349,288,532,532
379.410798546,288,532,532
379.420756136,288,532,532
379.430808196,288,532,532
379.440827861,286,529,529
379.450791015,286,529,529
379.460793463,286,529,529
379.470801938,286,529,529
379.480741525,286,529,529
379.490814023,277,512,512
